38.42 53.25 15.62 41.23 52.20 47.17 51.48 71.06 39.29 65.19 71.06 61.85 46.10 53.85 35.36 55.00 61.85 51.48 61.03 58.52 63.25 25.00 11.18 0.00 30.00 25.00 39.05 42.44 32.02 44.65 64.66 55.76 65.12 47.00 50.04 87.00 71.06 61.85 5.00 25.96 30.48 41.05 42.58 54.04 59.68 71.12 71.40 72.84 75.43 65.52 44.94 65.22 47.20 27.20 24.08 21.63 33.73 29.83 48.75 51.62 60.42 45.19 65.22 81.22 72.06 73.76 68.03 9.00 44.05 50.48 51.62 65.52 23.71 22.47 17.89 17.09 38.90 38.21 47.68 43.93 33.53 70.01 66.07 62.77 55.47 63.32 39.22 41.11 61.07 45.34 79.65 45.22 49.98 43.38 45.65 47.01 45.65 48.70 47.76 51.48 30.87 49.65 45.88 74.20 32.65 50.61 63.78 67.23 58.46 31.30 28.02 49.52 65.80 56.65 47.01 17.03 52.35 51.26 59.06 11.31 53.08 43.57 71.45 77.16 74.65 50.33 72.07 48.30 62.39 43.57 35.61 69.46 45.19 6.40 28.16 58.03 72.01 26.25 30.59 60.83 55.01 45.61 60.21 68.60 27.86 33.38 52.50 48.26 52.81 24.70 72.45 
24.00 33.11 20.59 14.14 52.20 40.31 45.28 57.01 12.81 43.01 51.48 33.54 35.00 50.99 43.01 62.65 61.85 45.28 50.25 32.02 36.06 25.00 26.93 30.00 0.00 25.00 30.41 24.52 2.24 25.96 42.20 34.48 36.06 17.00 20.10 69.78 51.48 61.85 30.41 33.97 25.08 49.65 47.89 62.77 62.63 63.07 58.46 56.08 61.40 37.59 20.00 44.42 29.12 8.94 6.32 16.97 40.22 37.01 44.91 49.24 53.01 42.45 44.42 60.46 42.11 44.94 38.05 31.32 28.28 30.46 22.47 37.59 28.32 26.17 27.20 28.84 13.89 8.94 18.79 15.81 10.20 53.49 52.39 54.04 49.16 62.37 40.72 42.54 42.54 34.00 59.36 45.88 48.76 40.52 40.79 44.38 40.79 48.08 47.13 47.85 32.76 23.35 19.10 53.54 26.57 44.28 49.48 44.05 29.97 14.14 26.93 34.53 60.07 53.94 29.83 23.02 38.47 49.48 52.04 23.41 23.19 24.04 53.71 61.10 60.44 38.12 48.10 25.55 32.76 14.76 29.12 43.42 21.95 25.32 3.61 28.07 47.38 23.85 6.00 63.25 62.18 47.54 65.00 45.45 32.80 41.40 40.20 40.11 26.25 11.40 65.03 
15.52 30.68 10.44 26.93 30.00 22.36 26.93 46.10 25.08 42.72 47.17 45.28 21.21 30.41 18.03 38.08 40.00 26.93 36.06 40.00 45.00 0.00 14.14 25.00 25.00 0.00 14.14 20.40 25.50 22.56 42.38 33.53 49.65 37.74 39.36 62.24 47.17 40.00 21.21 9.43 5.83 24.70 23.41 38.01 39.46 46.62 46.40 48.17 50.45 48.04 27.29 42.05 24.35 16.28 20.12 8.54 15.26 12.04 24.74 28.28 35.85 21.38 42.05 57.45 59.48 57.14 57.38 18.60 20.62 28.16 37.95 48.04 4.12 3.16 8.06 9.85 23.41 28.02 34.18 30.08 19.72 45.34 41.11 38.01 31.02 41.05 17.12 19.10 37.22 20.52 55.76 23.02 27.07 19.42 21.19 23.35 21.19 26.02 25.02 27.66 8.25 32.25 29.83 50.61 7.81 26.00 38.90 45.22 42.58 14.32 3.16 25.24 41.76 33.38 23.77 8.06 27.66 28.16 34.54 13.89 41.63 22.20 47.01 52.33 49.68 25.46 50.29 28.07 48.76 30.87 10.63 49.50 26.02 18.87 21.40 46.62 50.70 2.00 20.52 40.31 37.70 24.19 41.23 46.49 7.81 16.40 27.59 23.32 35.13 13.60 48.10 
7.81 19.00 23.85 25.00 22.36 10.00 15.00 32.02 23.85 30.41 33.54 38.08 7.07 20.62 20.62 35.36 31.62 15.00 22.36 31.62 36.40 14.14 28.28 39.05 30.41 14.14 0.00 11.66 29.83 13.00 30.27 22.00 42.95 37.20 37.54 48.10 33.54 31.62 35.36 18.68 8.60 25.50 21.63 36.12 33.12 33.96 32.45 34.06 36.40 39.85 22.02 29.12 13.15 22.02 28.02 19.31 18.25 18.03 14.56 18.97 23.35 12.53 29.12 43.83 54.20 49.04 53.60 32.65 9.22 17.12 34.06 39.85 16.64 17.03 22.02 23.60 21.63 29.07 31.11 27.66 21.19 31.24 27.02 25.00 19.03 32.02 13.89 15.00 23.77 6.40 42.06 17.03 18.79 10.82 10.44 14.32 10.44 18.36 17.49 17.46 12.17 26.08 25.50 37.16 6.40 14.00 24.76 33.24 36.24 16.28 11.40 11.70 30.07 23.54 12.04 22.02 13.60 19.31 22.20 27.80 38.90 13.89 33.02 38.18 35.61 11.31 38.33 19.70 43.57 29.21 3.61 39.12 19.42 32.80 27.17 43.28 39.12 12.81 24.52 33.54 34.66 19.10 36.06 34.37 15.52 20.22 13.45 10.20 28.18 21.10 35.69 
5.00 10.82 26.93 14.87 32.80 18.87 23.26 32.57 14.32 22.83 29.00 26.57 12.08 30.02 31.95 46.75 41.18 23.26 26.00 20.40 25.32 20.40 33.11 42.44 24.52 20.40 11.66 0.00 23.19 2.24 22.36 13.42 31.38 26.83 26.63 46.32 29.00 41.18 39.82 28.02 15.03 37.12 33.29 47.63 43.60 39.05 33.96 32.25 37.00 28.64 10.63 22.80 5.00 18.36 24.60 20.81 29.41 28.44 24.41 28.84 29.61 23.35 22.80 38.95 42.54 37.85 42.01 38.08 4.12 8.06 22.63 28.64 24.19 23.54 28.16 30.08 12.17 20.22 20.00 17.00 14.32 29.53 27.89 30.15 26.57 41.15 25.55 26.63 19.21 11.18 37.48 28.32 29.21 21.93 20.62 24.84 20.62 29.07 28.32 26.93 22.36 14.42 14.21 31.89 14.04 22.36 25.00 25.08 24.60 12.21 19.03 10.05 36.88 32.65 5.39 26.40 14.04 29.41 28.86 31.38 27.66 2.24 30.23 37.12 36.06 14.14 30.08 8.25 31.91 18.79 13.60 29.15 7.81 36.06 22.14 31.83 30.36 18.44 18.68 43.83 46.01 30.48 46.86 26.40 25.08 31.32 16.03 17.89 16.55 19.21 41.11 
23.09 31.38 21.93 12.04 51.87 39.62 44.55 55.54 10.82 41.05 49.65 31.30 34.06 50.45 43.42 62.77 61.40 44.55 49.09 29.83 33.84 25.50 28.46 32.02 2.24 25.50 29.83 23.19 0.00 24.52 40.22 32.65 33.84 15.03 18.03 68.03 49.65 61.40 32.25 34.66 25.06 50.00 48.02 62.97 62.39 62.01 57.07 54.42 59.91 35.36 18.03 42.54 27.66 9.22 8.06 17.80 40.61 37.54 44.38 48.76 52.09 42.06 42.54 58.52 40.05 42.72 36.12 32.98 27.07 28.79 20.25 35.36 29.00 26.91 28.30 30.02 12.08 6.71 16.55 13.60 9.00 51.87 50.99 53.00 48.37 61.85 40.71 42.49 40.85 33.06 57.45 45.69 48.38 40.16 40.26 43.97 40.26 47.76 46.82 47.30 33.02 21.21 16.97 51.62 26.40 43.57 48.05 42.01 27.73 13.60 27.20 33.24 59.21 53.37 28.44 24.19 37.22 49.04 51.16 25.00 21.10 22.56 52.00 59.46 58.94 37.01 46.01 23.71 30.59 12.53 28.79 41.23 20.12 27.17 4.47 26.02 45.25 24.21 5.39 62.97 62.27 47.42 64.88 43.42 33.30 41.87 39.05 39.32 24.08 12.04 64.00 
7.07 8.60 29.15 15.30 33.30 19.21 23.32 31.05 15.03 20.59 26.91 25.08 12.21 30.23 33.53 47.63 41.34 23.32 25.08 18.68 23.54 22.56 35.34 44.65 25.96 22.56 13.00 2.24 24.52 0.00 20.12 11.18 29.97 26.93 26.42 44.42 26.91 41.34 42.06 30.00 17.12 38.48 34.48 48.60 44.05 38.21 32.56 30.41 35.44 26.93 10.30 20.62 3.16 20.25 26.42 23.02 31.05 30.27 24.84 29.21 29.12 24.08 20.62 36.80 41.34 36.14 41.11 40.31 4.24 5.83 22.02 26.93 26.31 25.71 30.36 32.28 13.00 21.02 19.72 17.09 15.81 27.73 26.48 29.43 26.40 41.18 26.83 27.78 17.20 11.40 35.36 29.21 29.73 22.80 21.21 25.46 21.21 29.70 29.00 27.20 24.19 13.45 13.89 29.73 16.00 22.47 23.54 22.85 23.32 14.21 21.10 9.06 36.40 32.76 4.00 28.64 13.04 29.83 28.46 33.62 27.20 2.00 28.30 35.34 34.48 13.60 27.86 6.71 30.81 18.97 15.30 27.07 7.21 38.28 23.77 31.14 28.16 20.62 20.25 44.20 46.86 31.40 47.42 24.17 27.02 32.98 15.30 18.03 15.26 21.26 40.31 
26.93 11.70 49.24 28.30 43.08 30.59 31.95 23.26 29.41 1.00 11.00 19.65 25.02 38.48 50.01 58.87 47.71 31.95 25.61 14.00 14.87 42.38 55.46 64.66 42.20 42.38 30.27 22.36 40.22 20.12 0.00 8.94 23.77 34.93 32.39 29.43 11.00 47.71 62.18 48.84 36.69 53.46 48.66 60.41 52.35 36.40 25.94 18.44 26.25 17.89 22.20 4.47 18.03 38.95 44.55 43.05 48.01 48.26 35.44 38.63 32.20 36.67 4.47 18.36 35.36 24.76 38.28 60.42 21.84 14.32 26.31 17.89 45.88 45.54 50.33 52.20 28.43 34.48 27.20 27.73 33.24 17.09 21.40 30.48 32.65 46.62 42.11 42.30 9.43 25.00 17.46 41.98 40.16 36.35 33.54 37.11 33.54 40.80 40.52 36.40 42.43 19.70 23.71 11.70 35.17 31.62 19.10 3.00 21.10 33.60 40.52 19.00 38.21 39.82 18.68 48.75 19.42 39.56 32.45 53.71 31.06 21.10 15.30 23.19 25.30 22.36 8.06 16.97 27.89 29.55 33.54 11.40 20.52 58.31 41.11 32.14 9.06 40.50 37.54 51.97 57.94 44.15 56.36 4.12 45.71 50.01 21.84 28.64 17.72 40.61 38.60 
18.03 3.00 40.31 21.19 37.74 24.17 26.63 25.08 21.93 9.43 17.00 19.85 17.72 33.60 42.30 53.24 43.86 26.63 23.32 12.81 16.40 33.53 46.52 55.76 34.48 33.53 22.00 13.42 32.65 11.18 8.94 0.00 24.76 30.00 28.16 35.47 17.00 43.86 53.24 40.31 27.89 46.32 41.76 54.56 47.80 35.85 27.29 22.36 29.00 20.00 14.87 10.00 9.22 30.41 36.24 34.13 40.11 40.01 29.53 33.29 29.21 30.08 10.00 26.25 36.80 28.65 38.28 51.48 13.15 5.39 22.36 20.00 37.11 36.69 41.44 43.32 20.59 27.51 22.00 21.38 25.00 20.10 21.59 28.30 28.32 43.14 34.71 35.17 9.00 17.46 25.00 35.47 34.48 29.41 26.93 30.87 26.93 34.89 34.44 31.06 34.06 14.00 17.26 19.21 26.48 26.08 18.68 11.70 19.72 24.84 31.78 11.70 36.06 35.47 10.05 39.81 13.60 34.13 29.07 44.78 27.66 12.21 19.65 27.46 28.00 16.12 16.76 8.94 27.46 23.35 25.08 17.26 12.53 49.40 33.02 30.08 17.26 31.62 29.41 47.63 52.35 37.70 51.61 13.00 37.22 42.11 16.40 22.36 13.34 31.89 38.08 
36.06 26.91 52.04 24.08 62.01 48.01 51.09 47.01 26.08 24.70 34.21 5.00 41.05 58.14 63.32 77.10 68.59 51.09 47.80 12.04 8.94 49.65 59.03 65.12 36.06 49.65 42.95 31.38 33.84 29.97 23.77 24.76 0.00 20.81 17.20 51.16 34.21 68.59 64.38 58.46 45.35 68.45 64.41 78.23 72.35 59.68 49.66 42.06 49.98 6.08 22.36 28.23 30.53 38.21 41.23 46.00 60.75 59.48 53.60 57.63 53.91 53.54 28.23 38.00 12.04 8.94 14.56 64.07 34.00 27.20 13.60 6.08 53.76 52.47 56.14 58.14 27.00 27.20 17.46 21.21 32.06 40.85 44.78 52.80 53.04 67.90 56.80 57.71 31.91 40.50 38.05 58.83 58.60 52.48 50.48 54.64 50.48 58.82 58.25 55.44 53.45 17.46 20.02 33.38 44.92 50.45 42.19 22.80 7.07 36.06 49.24 35.61 60.61 60.14 31.91 53.01 38.21 58.41 53.81 56.14 14.21 29.15 38.90 46.57 49.04 40.46 23.02 23.26 5.39 21.59 44.94 15.00 24.04 59.54 37.11 11.66 21.00 47.68 34.53 72.25 76.28 61.06 76.06 23.54 55.79 62.63 41.04 46.40 14.87 41.11 61.91 
29.41 30.15 36.40 12.21 59.36 45.65 50.09 55.04 13.45 35.90 45.71 19.85 38.91 56.82 54.67 72.35 68.00 50.09 51.42 21.54 23.85 37.74 43.17 47.00 17.00 37.74 37.20 26.83 15.03 26.93 34.93 30.00 20.81 0.00 3.61 64.33 45.71 68.00 47.27 47.17 35.47 60.88 58.00 72.92 70.18 64.54 57.14 52.15 59.00 24.08 16.76 38.47 29.41 22.47 23.09 31.38 51.86 49.41 51.11 55.57 55.97 49.65 38.47 52.81 25.18 29.68 21.10 47.85 30.87 28.44 8.94 24.08 41.68 39.82 42.15 44.01 15.62 9.85 8.00 9.85 18.03 50.04 51.24 56.04 53.31 67.98 50.25 51.74 39.00 38.01 52.20 54.20 55.76 48.01 47.17 51.31 47.17 55.47 54.64 53.71 44.05 16.00 13.34 46.57 36.07 49.19 48.26 35.74 16.40 23.60 38.60 35.74 63.25 59.48 30.68 38.28 39.56 56.08 55.36 39.81 6.71 25.08 49.25 57.22 58.00 40.50 38.48 22.36 16.55 8.06 37.54 31.91 19.92 42.19 19.24 11.18 37.12 36.06 18.03 70.49 71.70 56.22 73.24 37.00 45.22 53.41 42.06 44.72 17.26 25.63 66.71 
29.73 28.64 38.83 12.81 59.41 45.49 49.74 53.24 14.42 33.38 43.29 16.40 38.59 56.60 55.80 72.86 67.74 49.74 50.29 18.68 20.59 39.36 45.71 50.04 20.10 39.36 37.54 26.63 18.03 26.42 32.39 28.16 17.20 3.61 0.00 61.81 43.29 67.74 50.09 48.76 36.62 61.85 58.73 73.54 70.21 63.32 55.44 50.01 57.08 20.62 16.12 36.12 28.64 24.74 26.00 33.53 53.01 50.77 51.04 55.47 55.15 49.82 36.12 50.00 22.02 26.08 18.44 50.49 30.53 27.20 6.08 20.62 43.38 41.63 44.27 46.17 16.40 12.17 6.71 9.90 19.70 48.01 49.65 55.03 52.77 67.60 50.93 52.33 37.12 37.74 49.48 54.56 55.80 48.27 47.20 51.40 47.20 55.61 54.82 53.54 45.22 14.32 12.53 43.93 37.01 48.88 46.69 32.98 13.04 25.06 39.96 34.93 62.39 59.17 29.97 40.52 38.63 56.04 54.63 42.43 3.16 24.70 47.04 55.04 56.08 39.81 35.47 21.19 13.00 8.60 38.21 28.65 19.24 45.04 22.02 8.00 34.01 37.59 20.40 70.46 72.18 56.64 73.41 34.21 46.65 54.64 41.23 44.42 15.00 27.89 65.52 
49.20 36.67 71.51 56.65 46.84 41.88 39.36 17.00 57.38 28.44 18.68 48.00 41.04 42.06 61.72 60.53 45.10 39.36 28.18 43.29 43.00 62.24 76.38 87.00 69.78 62.24 48.10 46.32 68.03 44.42 29.43 35.47 51.16 64.33 61.81 0.00 18.68 45.10 83.45 65.22 56.57 62.03 57.01 62.65 51.16 27.00 18.03 14.21 13.60 45.10 50.33 25.96 41.34 64.66 70.83 66.07 60.90 62.97 43.38 43.66 32.57 46.53 25.96 13.60 61.19 48.51 65.49 80.72 43.60 39.36 55.73 45.10 64.54 65.12 70.09 71.59 55.95 62.97 56.52 56.61 59.94 17.03 21.63 29.41 36.77 43.05 53.71 52.77 27.29 41.73 13.15 50.16 45.88 47.51 44.42 45.62 44.42 47.17 47.54 42.15 58.60 48.76 52.50 18.03 54.45 39.82 23.43 29.07 50.09 58.52 59.46 37.64 33.14 41.23 41.05 70.01 34.66 44.60 33.84 75.69 60.41 46.14 16.12 10.00 13.93 36.80 28.16 44.38 56.04 58.52 51.66 36.22 47.93 80.66 68.00 61.03 30.27 60.81 64.41 50.09 59.54 51.62 55.08 28.02 62.20 62.65 34.71 40.22 47.07 65.46 28.07 
32.65 18.60 55.44 38.08 40.31 30.41 30.00 14.14 38.91 10.00 0.00 30.41 26.93 35.36 50.99 55.90 42.72 30.00 20.62 25.00 25.50 47.17 61.03 71.06 51.48 47.17 33.54 29.00 49.65 26.91 11.00 17.00 34.21 45.71 43.29 18.68 0.00 42.72 68.01 52.00 41.34 53.15 48.09 57.71 48.08 28.43 16.97 8.06 16.12 28.16 31.78 7.28 24.04 47.01 53.01 49.58 49.48 50.60 34.01 36.12 27.20 36.22 7.28 10.30 45.31 33.62 48.76 65.73 27.02 21.40 37.22 28.16 50.12 50.25 55.23 56.94 37.59 44.38 37.85 37.95 41.88 7.81 14.32 24.70 29.27 41.23 42.76 42.43 10.00 27.31 8.60 41.05 38.05 36.50 33.38 36.06 33.38 39.01 39.00 34.06 45.31 30.08 33.84 4.00 39.45 30.02 13.34 11.40 32.06 41.11 44.78 21.95 31.76 35.90 24.08 54.41 20.25 37.12 27.89 59.82 42.05 28.43 5.00 12.37 15.26 23.09 12.81 25.94 38.64 39.85 37.12 20.12 29.53 64.66 49.93 43.10 15.00 45.49 46.32 47.43 54.92 43.01 52.20 10.77 48.85 51.42 21.59 28.44 28.44 48.17 30.48 
39.00 41.73 50.09 55.90 10.00 22.36 18.03 30.41 55.04 47.17 42.72 63.64 29.15 11.18 26.93 15.81 0.00 18.03 22.36 56.57 60.21 40.00 50.99 61.85 61.85 40.00 31.62 41.18 61.40 41.34 47.71 43.86 68.59 68.00 67.74 45.10 42.72 0.00 57.01 35.90 37.34 23.02 19.70 18.03 6.08 18.25 28.16 36.88 32.02 63.78 51.62 43.91 39.41 53.15 58.69 48.09 28.16 32.02 17.09 12.65 15.65 19.42 43.91 50.01 80.61 72.01 81.57 53.16 37.22 41.87 63.25 63.78 39.20 41.11 44.55 44.91 52.80 60.54 61.06 58.18 52.81 35.44 28.46 18.03 15.56 2.24 23.09 21.10 38.28 30.02 48.05 17.03 13.15 21.38 21.19 17.46 21.19 14.04 15.03 14.32 32.06 54.41 55.23 46.49 35.51 18.87 29.55 50.25 63.03 47.80 37.01 33.42 12.00 8.60 38.01 47.17 30.41 12.37 15.26 52.47 68.51 43.05 38.60 37.12 32.06 28.43 54.12 47.20 70.84 59.94 32.76 59.08 48.55 56.89 58.46 72.20 55.95 40.05 56.04 5.00 14.87 16.28 10.00 50.61 34.37 28.79 27.59 23.32 55.44 51.62 17.72 
35.51 50.61 13.00 40.31 47.43 43.01 47.17 67.27 38.33 62.65 68.01 60.83 42.43 49.24 30.41 50.00 57.01 47.17 57.01 57.01 61.85 21.21 7.07 5.00 30.41 21.21 35.36 39.82 32.25 42.06 62.18 53.24 64.38 47.27 50.09 83.45 68.01 57.01 0.00 21.19 26.91 36.06 37.66 49.04 54.74 66.73 67.48 69.35 71.59 64.33 43.42 62.43 44.42 26.17 24.19 19.31 28.86 25.00 44.29 47.01 56.08 40.71 62.43 78.24 72.03 72.84 68.36 4.00 41.05 47.89 51.09 64.33 19.42 18.44 13.60 12.53 37.66 38.01 47.10 43.19 32.39 66.53 62.29 58.52 51.11 58.52 34.54 36.40 58.01 41.73 76.61 40.50 45.31 38.95 41.34 42.49 41.34 44.01 43.08 46.96 26.42 48.27 44.72 71.28 29.00 46.32 60.11 64.85 57.56 29.41 24.08 46.23 61.27 52.00 44.10 13.60 48.84 46.62 54.71 8.54 53.04 41.15 68.12 73.54 70.84 46.67 69.78 46.24 62.03 43.05 31.83 67.68 43.32 5.10 28.07 58.08 69.86 22.67 30.02 55.90 50.01 40.80 55.23 66.19 23.26 28.44 48.80 44.20 51.42 23.35 68.00 
23.02 37.34 15.81 36.25 26.25 23.43 26.91 48.41 34.44 49.03 52.00 53.94 25.08 28.18 10.20 30.81 35.90 26.91 37.54 48.26 53.24 9.43 15.13 25.96 33.97 9.43 18.68 28.02 34.66 30.00 48.84 40.31 58.46 47.17 48.76 65.22 52.00 35.90 21.19 0.00 13.15 16.76 17.00 30.36 34.06 46.04 48.17 51.62 52.50 56.44 36.14 47.80 31.14 25.50 28.60 17.03 8.00 4.00 23.60 25.94 35.61 20.00 47.80 62.24 68.62 65.62 66.71 17.46 27.17 35.13 47.17 56.44 5.66 7.81 9.06 9.06 32.70 37.44 43.46 39.40 29.15 48.88 43.60 38.29 30.61 37.36 13.42 15.23 42.38 24.70 60.42 19.31 24.17 18.44 21.21 21.63 21.21 22.85 21.93 26.08 6.71 41.00 38.90 55.71 14.00 26.17 41.88 51.79 51.42 23.71 9.22 30.36 40.31 30.87 30.27 12.65 31.78 25.50 34.21 17.03 50.99 30.07 51.00 55.22 51.86 29.07 56.89 36.12 57.87 40.25 15.30 57.04 34.53 21.10 30.41 55.95 57.56 11.18 29.83 35.13 30.59 19.65 35.06 52.95 3.16 8.25 30.89 25.00 43.74 22.63 47.17 
10.05 25.00 15.26 23.85 27.46 17.72 22.56 40.61 22.20 37.00 41.34 40.79 15.62 27.00 19.21 37.74 37.34 22.56 30.89 35.13 40.11 5.83 19.85 30.48 25.08 5.83 8.60 15.03 25.06 17.12 36.69 27.89 45.35 35.47 36.62 56.57 41.34 37.34 26.91 13.15 0.00 25.46 23.02 38.01 37.64 42.06 41.05 42.45 45.00 43.29 23.09 36.25 18.68 16.16 21.38 11.18 16.40 14.32 21.02 25.02 31.32 18.03 36.25 51.62 55.71 52.47 54.12 24.41 14.87 22.56 34.44 43.29 9.22 8.94 13.89 15.65 20.25 26.17 30.89 26.93 17.69 39.62 35.61 33.24 26.68 38.12 15.65 17.46 31.38 14.87 49.93 20.88 24.19 16.03 17.12 20.02 17.12 23.35 22.36 24.02 8.60 27.89 26.00 44.78 2.24 21.59 33.30 39.56 38.33 12.04 4.00 19.42 37.66 30.00 18.03 13.45 21.93 25.08 30.08 19.21 38.59 17.00 41.23 46.69 44.20 19.85 44.64 23.02 44.94 28.02 5.39 44.18 21.38 24.21 21.54 43.42 45.12 4.24 19.72 38.33 37.22 22.47 39.92 40.80 10.44 18.03 22.02 18.38 30.59 14.32 43.68 
32.76 43.42 32.57 49.04 15.81 23.02 23.35 45.22 47.51 53.34 53.15 63.56 28.64 20.12 6.71 14.14 23.02 23.35 34.21 57.01 61.68 24.70 31.14 41.05 49.65 24.70 25.50 37.12 50.00 38.48 53.46 46.32 68.45 60.88 61.85 62.03 53.15 23.02 36.06 16.76 25.46 0.00 5.10 13.60 19.31 38.01 44.01 50.22 48.47 65.19 47.17 51.09 38.28 40.80 44.78 33.12 9.43 13.00 19.24 18.38 29.55 17.00 51.09 62.65 79.65 74.33 78.77 32.06 34.54 42.06 59.08 65.19 21.93 24.17 25.71 25.32 45.45 51.62 55.80 52.01 43.14 47.85 41.23 32.70 25.30 25.00 11.70 11.18 45.04 28.86 60.67 12.17 16.16 17.12 20.02 17.12 20.02 14.87 14.56 19.92 17.03 51.48 50.48 57.14 24.84 23.19 40.61 56.44 61.72 37.48 22.80 34.71 31.40 21.63 37.00 29.41 34.13 17.46 28.23 33.54 63.60 39.36 50.64 52.50 48.10 31.14 61.29 45.19 68.96 53.26 23.85 63.56 44.78 37.12 46.04 68.24 62.51 25.81 44.82 20.62 14.04 10.44 19.24 57.31 17.00 8.54 32.02 25.02 53.67 38.28 38.42 
29.21 38.90 32.39 45.97 11.31 18.11 18.25 40.16 44.55 48.51 48.09 59.48 24.04 15.26 7.28 14.76 19.70 18.25 29.12 52.80 57.38 23.41 32.06 42.58 47.89 23.41 21.63 33.29 48.02 34.48 48.66 41.76 64.41 58.00 58.73 57.01 48.09 19.70 37.66 17.00 23.02 5.10 0.00 15.00 17.12 33.42 39.00 45.12 43.46 60.93 43.60 46.17 34.01 38.95 43.46 31.95 9.00 13.00 14.14 13.42 24.60 12.04 46.17 57.56 75.80 70.01 75.21 33.73 30.41 37.70 55.61 60.93 21.38 23.54 26.02 26.02 42.43 49.04 52.50 48.84 40.61 42.76 36.14 27.73 20.25 21.47 7.81 6.71 40.11 24.35 55.58 7.07 11.18 12.37 15.13 12.04 15.13 9.85 9.49 14.87 15.23 47.71 47.01 52.09 22.02 18.11 35.51 51.62 57.80 35.00 21.02 30.08 26.91 17.03 32.70 29.27 29.27 12.53 23.26 34.01 60.31 35.51 45.54 47.43 43.08 26.31 56.44 41.18 65.19 50.21 20.52 58.94 41.05 38.05 44.29 64.82 57.71 24.17 42.72 18.25 14.32 5.39 18.11 52.47 16.28 9.22 27.07 20.10 49.74 36.67 33.97 
43.86 51.88 46.17 60.83 17.46 30.41 28.46 47.01 59.46 60.08 57.71 73.25 37.22 22.36 20.25 2.24 18.03 28.46 37.22 66.37 70.71 38.01 44.55 54.04 62.77 38.01 36.12 47.63 62.97 48.60 60.41 54.56 78.23 72.92 73.54 62.65 57.71 18.03 49.04 30.36 38.01 13.60 15.00 0.00 12.08 36.14 45.10 53.04 49.25 74.30 58.14 57.28 47.71 53.85 58.14 46.52 22.85 26.57 25.08 21.84 31.02 24.70 57.28 66.12 89.87 83.19 89.64 45.04 44.41 51.11 70.18 74.30 35.47 37.70 39.29 38.83 57.31 64.03 67.21 63.64 55.61 51.16 44.10 34.00 28.44 20.25 22.67 21.21 51.24 37.74 64.12 19.42 20.25 25.81 27.78 23.71 27.78 19.70 20.12 24.04 30.02 62.01 61.62 61.66 37.01 28.79 44.41 63.25 71.85 50.00 35.85 42.94 29.61 22.02 46.32 43.01 41.23 20.88 30.07 47.07 75.01 49.82 54.23 54.08 49.16 38.48 67.72 55.22 79.40 65.07 35.38 71.31 55.44 50.49 59.17 79.40 69.26 38.95 57.69 13.42 3.16 17.20 9.22 63.89 30.46 22.14 38.63 32.20 63.82 51.48 35.74 
40.82 45.45 49.09 57.98 10.82 24.84 21.26 36.22 56.94 51.88 48.08 67.36 31.89 14.21 24.33 9.85 6.08 21.26 27.51 60.31 64.20 39.46 49.16 59.68 62.63 39.46 33.12 43.60 62.39 44.05 52.35 47.80 72.35 70.18 70.21 51.16 48.08 6.08 54.74 34.06 37.64 19.31 17.12 12.08 0.00 24.33 34.06 42.58 38.00 67.80 54.20 48.75 42.45 53.76 58.94 47.85 26.08 30.07 19.21 14.87 20.88 20.59 48.75 55.73 84.29 76.28 84.86 50.80 39.82 45.28 66.07 67.80 38.05 40.11 43.01 43.10 54.71 62.18 63.60 60.46 54.13 41.00 33.96 23.54 19.72 8.25 22.36 20.40 42.94 32.65 53.76 16.76 14.42 22.36 23.02 18.87 23.02 14.76 15.65 16.97 31.26 57.38 57.80 51.92 36.06 21.93 34.79 55.01 66.48 48.85 36.67 36.80 18.03 12.53 41.04 46.04 34.21 14.21 20.25 51.01 71.22 45.61 44.15 43.05 38.01 31.89 59.09 50.25 74.25 62.13 33.62 63.63 51.22 55.15 59.14 75.17 60.84 39.81 57.01 1.41 8.94 15.30 4.12 55.46 33.02 26.31 31.40 26.17 58.69 51.92 23.77 
39.12 34.79 57.01 53.46 22.20 24.35 19.70 14.42 53.24 35.61 28.43 55.07 28.16 18.38 39.60 33.96 18.25 19.70 13.15 48.30 50.77 46.62 59.94 71.12 63.07 46.62 33.96 39.05 62.01 38.21 36.40 35.85 59.68 64.54 63.32 27.00 28.43 18.25 66.73 46.04 42.06 38.01 33.42 36.14 24.33 0.00 11.66 21.10 14.56 54.08 47.85 32.02 35.36 55.44 61.66 53.16 39.70 42.80 22.47 20.52 10.77 26.08 32.02 33.62 71.56 61.07 73.82 63.29 35.01 36.14 57.87 54.08 47.41 48.75 53.24 54.20 51.16 59.21 56.75 54.92 53.01 20.62 15.00 9.06 15.65 16.12 32.80 31.24 27.78 29.15 31.78 27.59 22.63 27.78 25.50 24.41 25.50 24.04 24.76 20.00 40.31 49.04 51.20 31.62 39.85 20.62 17.49 38.29 55.46 49.25 43.46 29.15 6.71 16.40 34.23 54.63 25.18 21.21 12.08 60.42 63.25 40.20 23.60 19.92 14.87 25.00 41.04 42.20 63.06 56.89 36.69 47.51 44.72 65.31 60.21 65.92 43.14 45.88 57.08 23.19 32.98 28.32 28.16 38.21 43.57 41.04 23.02 23.77 49.04 54.92 2.24 
